DATE,PRCP,SNOW,SNWD,SNOW_DAY_SUM
2023-10-02,0.0,0.0,0.0,0.0
2023-10-03,0.15,0.3,0.0,0.299999999999992
2023-10-04,0.0,0.0,0.0,0.299999999999992
2023-10-05,0.0,0.0,0.0,0.299999999999992
2023-10-06,0.0,0.0,0.0,0.299999999999992
2023-10-07,0.0,0.0,0.0,0.299999999999992
2023-10-08,0.0,0.0,0.0,0.299999999999992
2023-10-09,0.0,0.0,0.0,0.299999999999992
2023-10-10,0.0,0.0,0.0,0.0
2023-10-11,0.0,0.0,0.0,0.0
2023-10-12,0.17,0.2,0.0,0.19999999999999202
2023-10-13,0.35,3.8,3.0,3.999999999999992
2023-10-14,0.0,0.0,0.0,3.999999999999992
2023-10-15,0.0,0.0,0.0,3.999999999999992
2023-10-16,0.0,0.0,0.0,3.999999999999992
2023-10-17,0.0,0.0,0.0,3.999999999999992
2023-10-18,0.0,0.0,0.0,3.999999999999992
2023-10-19,0.0,0.0,0.0,3.799999999999992
2023-10-20,0.0,0.0,0.0,0.0
2023-10-21,0.0,0.0,0.0,0.0
2023-10-22,0.0,0.0,0.0,0.0
2023-10-23,0.0,0.0,0.0,0.0
2023-10-24,0.0,0.0,0.0,0.0
2023-10-25,0.0,0.0,0.0,0.0
2023-10-26,0.0,0.0,0.0,0.0
2023-10-27,0.05,0.6,0.5,0.599999999999992
2023-10-28,0.17,1.7,1.5,2.299999999999992
2023-10-29,0.64,5.9,7.5,8.199999999999992
2023-10-30,0.03,0.1,6.0,8.299999999999992
2023-10-31,0.0,0.0,4.5,8.299999999999992
2023-11-01,0.0,0.0,4.0,8.299999999999992
2023-11-02,0.0,0.0,3.0,8.299999999999992
2023-11-03,0.0,0.0,2.0,7.699999999999992
2023-11-04,0.0,0.0,0.0,5.999999999999992
2023-11-05,0.0,0.0,0.0,0.09999999999999201
2023-11-06,0.0,0.0,0.0,0.0
2023-11-07,0.0,0.0,0.0,0.0
2023-11-08,0.1,0.5,0.5,0.499999999999992
2023-11-09,0.17,2.3,2.5,2.799999999999992
2023-11-10,0.0,0.0,0.5,2.799999999999992
2023-11-11,0.0,0.0,0.0,2.799999999999992
2023-11-12,0.0,0.0,0.0,2.799999999999992
2023-11-13,0.0,0.0,0.0,2.799999999999992
2023-11-14,0.0,0.0,0.0,2.799999999999992
2023-11-15,0.0,0.0,0.0,2.299999999999992
2023-11-16,0.0,0.0,0.0,0.0
2023-11-17,0.13,0.1,0.0,0.09999999999999201
2023-11-18,0.0,0.0,0.0,0.09999999999999201
2023-11-19,0.1,1.3,1.0,1.3999999999999921
2023-11-20,0.12,1.8,2.5,3.199999999999992
2023-11-21,0.03,0.0,1.5,3.199999999999992
2023-11-22,0.0,0.0,0.0,3.199999999999992
2023-11-23,0.0,0.0,0.0,3.199999999999992
2023-11-24,0.0,0.0,0.0,3.099999999999992
2023-11-25,0.11,1.5,1.5,4.5999999999999925
2023-11-26,0.1,1.2,2.5,4.499999999999992
2023-11-27,0.0,0.0,2.0,2.699999999999992
2023-11-28,0.0,0.0,2.0,2.699999999999992
2023-11-29,0.0,0.0,1.0,2.699999999999992
2023-11-30,0.0,0.0,1.0,2.699999999999992
2023-12-01,0.15,2.1,3.5,4.799999999999992
2023-12-02,0.11,1.8,5.0,5.099999999999992
2023-12-03,0.18,2.3,6.0,6.199999999999991
2023-12-04,0.19,4.0,10.0,10.199999999999992
2023-12-05,0.0,0.0,7.0,10.199999999999992
2023-12-06,0.0,0.0,6.0,10.199999999999992
2023-12-07,0.0,0.0,5.5,10.199999999999992
2023-12-08,0.09,1.6,6.5,9.699999999999992
2023-12-09,0.28,3.8,10.5,11.699999999999992
2023-12-10,0.02,0.2,10.0,9.59999999999999
2023-12-11,0.03,0.5,9.5,6.099999999999992
2023-12-12,0.02,0.2,8.0,6.299999999999992
2023-12-13,0.0,0.0,8.0,6.299999999999992
2023-12-14,0.0,0.0,7.5,6.299999999999992
2023-12-15,0.0,0.0,7.0,4.699999999999992
2023-12-16,0.0,0.0,7.0,0.8999999999999919
2023-12-17,0.0,0.0,7.0,0.699999999999992
2023-12-18,0.0,0.0,7.0,0.19999999999999202
2023-12-19,0.0,0.0,7.0,0.0
2023-12-20,0.0,0.0,7.0,0.0
2023-12-21,0.02,0.2,6.5,0.19999999999999202
2023-12-22,0.0,0.0,6.5,0.19999999999999202
2023-12-23,0.0,0.0,6.5,0.19999999999999202
2023-12-24,0.12,2.4,9.0,2.599999999999992
2023-12-25,0.02,0.3,9.0,2.899999999999992
2023-12-26,0.08,1.1,9.5,3.999999999999992
2023-12-27,0.02,0.7,9.5,4.699999999999992
2023-12-28,0.0,0.0,9.5,4.499999999999992
2023-12-29,0.0,0.0,9.0,4.499999999999992
2023-12-30,0.0,0.0,8.5,4.499999999999992
2023-12-31,0.0,0.0,8.5,2.099999999999992
2024-01-01,0.0,0.0,8.5,1.799999999999992
2024-01-02,0.0,0.0,8.5,0.699999999999992
2024-01-03,0.0,0.0,8.5,0.0
2024-01-04,0.0,0.0,8.5,0.0
2024-01-05,0.07,1.7,10.0,1.699999999999992
2024-01-06,0.04,0.5,10.5,2.199999999999992
2024-01-07,0.0,0.0,10.0,2.199999999999992
2024-01-08,0.02,0.2,10.0,2.399999999999992
2024-01-09,0.01,0.2,10.0,2.599999999999992
2024-01-10,0.09,2.1,11.5,4.699999999999992
2024-01-11,0.19,2.2,13.0,6.899999999999992
2024-01-12,0.03,0.3,13.0,5.499999999999992
2024-01-13,0.13,1.7,14.0,6.699999999999992
2024-01-14,0.17,3.1,16.5,9.799999999999992
2024-01-15,0.32,5.7,20.5,15.299999999999994
2024-01-16,0.04,0.6,19.5,15.699999999999992
2024-01-17,0.0,0.0,18.5,13.599999999999993
2024-01-18,0.56,8.8,25.5,20.199999999999992
2024-01-19,0.01,0.1,21.5,19.999999999999993
2024-01-20,0.0,0.0,20.5,18.299999999999994
2024-01-21,0.0,0.0,19.0,15.199999999999992
2024-01-22,0.0,0.0,18.0,9.499999999999993
2024-01-23,0.0,0.0,17.5,8.899999999999993
2024-01-24,0.0,0.0,17.5,8.899999999999993
2024-01-25,0.06,0.7,18.0,0.7999999999999928
2024-01-26,0.05,0.6,18.0,1.2999999999999927
2024-01-27,0.02,0.2,18.0,1.499999999999993
2024-01-28,0.0,0.0,17.5,1.499999999999993
2024-01-29,0.0,0.0,17.5,1.499999999999993
2024-01-30,0.0,0.0,17.0,1.499999999999993
2024-01-31,0.0,0.0,17.0,1.499999999999993
2024-02-01,0.0,0.0,16.5,0.7999999999999929
2024-02-02,0.0,0.0,16.5,0.1999999999999929
2024-02-03,0.3,3.1,19.0,3.099999999999993
2024-02-04,0.33,3.8,22.5,6.899999999999993
2024-02-05,0.0,0.0,21.0,6.899999999999993
2024-02-06,0.0,0.0,20.0,6.899999999999993
2024-02-07,0.0,0.0,19.5,6.899999999999993
2024-02-08,0.25,8.0,27.5,14.899999999999993
2024-02-09,0.09,2.1,27.0,16.999999999999993
2024-02-10,0.01,0.2,25.0,14.099999999999994
2024-02-11,0.1,1.4,25.5,11.699999999999992
2024-02-12,0.0,0.0,24.5,11.699999999999992
2024-02-13,0.0,0.0,23.0,11.699999999999992
2024-02-14,0.0,0.0,22.5,11.699999999999992
2024-02-15,0.05,0.8,23.0,4.499999999999993
2024-02-16,0.12,2.2,24.0,4.5999999999999925
2024-02-17,0.17,2.5,25.5,6.899999999999993
2024-02-18,0.0,0.0,24.0,5.499999999999993
2024-02-19,0.03,0.5,24.0,5.999999999999993
2024-02-20,0.0,0.0,23.0,5.999999999999993
2024-02-21,0.03,0.3,22.5,6.299999999999994
2024-02-22,0.02,0.3,22.0,5.799999999999993
2024-02-23,0.01,0.1,21.5,3.699999999999993
2024-02-24,0.01,0.0,21.5,1.1999999999999929
2024-02-25,0.0,0.0,21.0,1.1999999999999929
2024-02-26,0.0,0.0,21.0,0.6999999999999929
2024-02-27,0.09,1.2,22.0,1.8999999999999928
2024-02-28,0.25,3.0,25.0,4.5999999999999925
2024-02-29,0.0,0.0,24.0,4.299999999999993
2024-03-01,0.0,0.0,23.0,4.199999999999992
2024-03-02,0.0,0.0,22.0,4.199999999999992
2024-03-03,0.6,7.4,30.0,11.599999999999993
2024-03-04,0.46,6.8,36.0,18.39999999999999
2024-03-05,0.23,3.7,37.0,20.89999999999999
2024-03-06,0.02,0.4,33.0,18.299999999999994
2024-03-07,0.0,0.0,30.5,18.299999999999994
2024-03-08,0.1,1.9,31.0,20.199999999999992
2024-03-09,0.0,0.0,30.0,20.199999999999992
2024-03-10,0.0,0.0,29.5,12.799999999999994
2024-03-11,0.0,0.0,29.0,5.999999999999993
2024-03-12,0.05,0.8,28.5,3.0999999999999925
2024-03-13,0.08,1.3,28.5,3.999999999999993
2024-03-14,0.67,6.5,34.5,10.499999999999993
2024-03-15,0.01,0.0,32.5,8.599999999999993
2024-03-16,0.0,0.0,30.0,8.599999999999993
2024-03-17,0.0,0.0,29.0,8.599999999999993
2024-03-18,0.0,0.0,28.5,8.599999999999993
2024-03-19,0.0,0.0,27.5,7.799999999999993
2024-03-20,0.0,0.0,27.0,6.499999999999993
2024-03-21,0.0,0.0,26.0,0.0
2024-03-22,0.0,0.0,25.0,0.0
2024-03-23,0.0,0.0,24.0,0.0
2024-03-24,0.02,0.3,22.5,0.2999999999999929
2024-03-25,0.28,3.5,25.5,3.7999999999999927
2024-03-26,0.01,0.1,24.5,3.899999999999993
2024-03-27,0.01,0.1,23.5,3.999999999999993
2024-03-28,0.0,0.0,23.5,3.999999999999993
2024-03-29,0.06,0.6,23.0,4.5999999999999925
2024-03-30,0.22,0.5,24.0,5.0999999999999925
2024-03-31,0.03,0.4,22.0,5.199999999999993
2024-04-01,0.08,0.7,,2.399999999999993
2024-04-02,0.0,0.0,,2.2999999999999927
2024-04-03,0.0,0.0,,2.1999999999999926
2024-04-04,0.0,0.0,,2.1999999999999926
2024-04-05,0.0,0.0,,1.599999999999993
2024-04-06,0.19,2.0,,3.099999999999993
2024-04-07,0.15,1.8,,4.499999999999993
2024-04-08,0.03,0.8,,4.5999999999999925
2024-04-09,0.0,0.0,,4.5999999999999925
2024-04-10,0.0,0.1,,4.699999999999993
2024-04-11,0.0,0.0,,4.699999999999993
2024-04-12,0.0,0.0,,4.699999999999993
2024-04-13,0.0,0.0,,2.699999999999993
2024-04-14,0.0,0.0,,0.8999999999999929
2024-04-15,0.0,0.0,,0.0999999999999929
2024-05-01,0.02,0.0,,0.0999999999999929
2024-05-02,0.23,1.3,1.0,1.299999999999993
2024-05-03,0.0,0.0,,1.299999999999993
2024-05-04,0.03,0.4,0.0,1.699999999999993
2024-05-05,0.0,0.0,0.0,1.699999999999993
2024-05-06,0.15,1.2,1.0,2.899999999999993
2024-05-07,0.15,1.3,1.5,4.199999999999993
2024-05-08,0.2,1.4,2.5,5.5999999999999925
2024-05-09,0.0,0.0,1.0,4.299999999999993
2024-05-10,0.0,0.0,0.0,4.299999999999993
2024-05-11,0.0,0.0,0.0,3.8999999999999924
2024-05-12,0.0,0.0,0.0,3.8999999999999924
2024-05-13,0.0,0.0,0.0,2.699999999999993
2024-05-14,0.0,0.0,0.0,1.3999999999999928
2024-05-15,0.07,0.0,0.0,0.0
2024-05-16,0.0,0.0,0.0,0.0
2024-05-17,0.0,0.0,0.0,0.0
2024-05-18,0.0,0.0,0.0,0.0
2024-05-19,0.03,0.0,,0.0
2024-06-12,0.0,0.0,,0.0
2024-06-13,0.04,0.0,,0.0
2024-06-14,0.0,0.0,,0.0
2024-06-15,0.0,0.0,,0.0
2024-06-16,0.0,0.0,,0.0
2024-06-17,0.0,0.0,,0.0
2024-06-18,0.0,0.0,,0.0
2024-06-19,0.0,0.0,,0.0
2024-06-20,0.0,0.0,,0.0
2024-06-21,0.24,0.0,,0.0
2024-06-22,0.01,0.0,,0.0
2024-06-23,0.03,0.0,,0.0
2024-06-24,0.0,0.0,,0.0
2024-06-25,0.0,0.0,,0.0
2024-06-26,0.01,0.0,,0.0
2024-06-27,0.08,0.0,,0.0
2024-06-28,0.24,0.0,,0.0
2024-06-29,0.25,0.0,,0.0
2024-06-30,0.0,0.0,,0.0
2024-07-01,0.18,0.0,,0.0
2024-07-03,0.01,0.0,,0.0
2024-07-04,0.0,0.0,,0.0
2024-07-05,0.0,0.0,,0.0
2024-07-06,0.0,0.0,,0.0
2024-07-07,0.0,0.0,,0.0
2024-07-08,0.0,0.0,,0.0
2024-07-09,0.0,0.0,,0.0
2024-07-10,0.0,0.0,,0.0
2024-07-11,0.0,0.0,,0.0
2024-07-12,0.03,0.0,,0.0
2024-07-13,0.0,0.0,,0.0
2024-08-08,0.03,0.0,,0.0
2024-08-09,0.02,0.0,,0.0
2024-08-10,0.2,0.0,,0.0
2024-08-11,0.22,0.0,,0.0
2024-08-12,0.63,0.0,,0.0
2024-08-13,0.0,0.0,,0.0
2024-08-14,0.03,0.0,,0.0
2024-08-15,0.58,0.0,,0.0
2024-08-16,0.01,0.0,,0.0
2024-08-17,0.0,0.0,,0.0
2024-08-18,0.03,0.0,,0.0
2024-08-19,0.11,0.0,,0.0
2024-08-20,0.0,0.0,,0.0
2024-08-21,0.0,0.0,,0.0
2024-08-22,0.0,0.0,,0.0
2024-08-23,0.34,0.0,,0.0
2024-08-24,0.04,0.0,,0.0
2024-08-25,0.0,0.0,,0.0
2024-08-26,0.3,0.0,,0.0
2024-08-27,0.0,0.0,,0.0
2024-08-28,0.0,0.0,,0.0
2024-08-29,0.0,0.0,,0.0
2024-08-30,0.0,0.0,,0.0
2024-08-31,0.0,0.0,,0.0
2024-09-01,0.0,0.0,,0.0
2024-09-02,0.0,0.0,,0.0
2024-09-03,0.0,0.0,,0.0
2024-09-04,0.0,0.0,,0.0
2024-09-05,0.34,0.0,,0.0
2024-09-06,0.0,0.0,,0.0
2024-09-07,0.0,0.0,,0.0
2024-09-08,0.0,0.0,,0.0
2024-09-09,0.0,0.0,,0.0
2024-09-10,0.0,0.0,,0.0
2024-09-11,0.07,0.0,,0.0
2024-09-12,0.03,0.0,,0.0
2024-09-13,0.0,0.0,,0.0
2024-09-14,0.0,0.0,,0.0
2024-09-15,0.0,0.0,,0.0
2024-09-16,0.02,0.0,,0.0
2024-09-17,0.0,0.0,,0.0
2024-09-18,0.06,0.0,,0.0
2024-10-01,0.0,0.0,,0.0
2024-10-02,0.0,0.0,,0.0
2024-10-03,0.0,0.0,,0.0
2024-10-04,0.0,0.0,,0.0
2024-10-05,0.0,0.0,,0.0
2024-10-06,0.0,0.0,,0.0
2024-10-07,0.0,0.0,,0.0
2024-10-08,0.0,0.0,,0.0
2024-10-09,0.0,0.0,,0.0
2024-10-10,0.0,0.0,0.0,0.0
2024-10-11,0.0,0.0,,0.0
2024-10-12,0.0,0.0,,0.0
2024-10-13,0.0,0.0,,0.0
2024-10-14,0.0,0.0,,0.0
2024-10-15,0.0,0.0,,0.0
2024-10-16,0.0,0.0,,0.0
2024-10-17,0.02,0.0,,0.0
2024-10-18,0.04,0.0,0.0,0.0
2024-10-19,0.0,0.0,0.0,0.0
2024-10-20,0.0,0.0,0.0,0.0
2024-10-21,0.41,5.1,5.0,5.0999999999999925
2024-10-22,0.09,0.0,1.0,5.0999999999999925
2024-10-23,0.0,0.0,0.0,5.0999999999999925
2024-10-24,0.0,0.0,0.0,5.0999999999999925
2024-10-25,0.0,0.0,0.0,5.0999999999999925
2024-10-26,0.0,0.0,0.0,5.0999999999999925
2024-10-27,0.0,0.0,0.0,5.0999999999999925
2024-10-28,0.0,0.0,0.0,0.0
2024-10-29,0.0,0.0,0.0,0.0
2024-10-31,0.05,0.3,0.5,0.2999999999999929
2024-11-01,0.0,0.0,0.0,0.2999999999999929
2024-11-02,0.0,0.0,0.0,0.2999999999999929
2024-11-03,0.0,0.0,0.0,0.2999999999999929
2024-11-04,0.48,5.3,4.5,5.5999999999999925
2024-11-05,0.01,0.1,3.5,5.699999999999992
2024-11-06,0.29,3.1,6.0,8.799999999999994
2024-11-07,,0.0,5.5,8.499999999999993
2024-11-08,0.0,0.0,4.5,8.499999999999993
2024-11-09,0.2,2.6,6.5,11.099999999999993
2024-11-10,0.18,1.8,8.0,12.899999999999991
2024-11-11,0.0,0.0,6.0,7.599999999999993
2024-11-12,0.0,0.0,5.0,7.499999999999994
2024-11-13,0.1,1.2,6.0,5.5999999999999925
2024-11-14,0.0,0.0,5.0,5.5999999999999925
2024-11-15,0.0,0.0,4.0,5.5999999999999925
2024-11-16,0.0,0.0,3.0,2.999999999999993
2024-11-17,0.0,0.0,3.0,1.1999999999999929
2024-11-18,0.0,0.0,3.0,1.1999999999999929
2024-11-19,0.05,0.6,3.5,1.7999999999999927
2024-11-20,0.01,0.1,3.5,0.6999999999999929
2024-11-21,0.0,0.0,3.5,0.6999999999999929
2024-11-22,0.0,0.0,3.5,0.6999999999999929
2024-11-23,0.0,0.0,2.5,0.6999999999999929
2024-11-24,0.0,0.0,1.5,0.6999999999999929
2024-11-25,0.2,2.6,4.0,3.2999999999999927
2024-11-26,0.28,2.8,7.0,5.499999999999993
2024-11-27,1.06,13.9,20.5,19.299999999999994
2024-11-28,0.05,1.1,18.5,20.399999999999995
2024-11-29,0.0,0.0,17.0,20.399999999999995
2024-11-30,0.0,0.0,15.5,20.399999999999995
2024-12-01,0.0,0.0,14.5,20.399999999999995
2024-12-02,0.0,0.0,13.0,17.799999999999994
2024-12-03,0.0,0.0,12.5,14.999999999999993
2024-12-04,0.0,0.0,11.5,1.099999999999993
2024-12-05,0.0,0.0,11.5,0.0
2024-12-06,0.0,0.0,11.0,0.0
2024-12-07,0.0,0.0,11.0,0.0
2024-12-08,0.0,0.0,11.0,0.0
2024-12-09,0.02,0.2,11.0,0.1999999999999929
2024-12-10,0.02,0.4,11.5,0.599999999999993
2024-12-11,0.02,0.0,11.0,0.599999999999993
2024-12-12,0.0,0.0,11.0,0.599999999999993
2024-12-13,0.0,0.0,11.0,0.599999999999993
2024-12-14,0.04,0.8,11.5,1.399999999999993
2024-12-15,0.01,0.1,11.5,1.4999999999999931
2024-12-16,0.0,0.0,11.0,1.2999999999999932
2024-12-17,0.01,0.0,11.0,0.8999999999999929
2024-12-18,0.22,3.7,15.0,4.599999999999993
2024-12-19,0.0,0.0,12.5,4.599999999999993
2024-12-20,0.0,0.0,12.0,4.599999999999993
2024-12-21,0.0,0.0,12.0,3.7999999999999936
2024-12-22,0.0,0.0,12.0,3.6999999999999935
2024-12-23,0.0,0.0,11.5,3.6999999999999935
2024-12-24,0.04,0.3,12.0,3.9999999999999933
2024-12-25,0.01,0.0,11.5,0.2999999999999933
2024-12-26,0.09,1.6,13.0,1.8999999999999935
2024-12-27,0.12,2.1,14.5,3.999999999999994
2024-12-28,0.08,1.8,15.5,5.799999999999994
2024-12-29,0.29,2.2,17.0,7.999999999999994
2024-12-30,0.11,0.8,15.0,8.799999999999994
2024-12-31,0.0,0.0,15.0,8.499999999999993
2014-01-05,0.11,2.0,,10.499999999999993
2014-01-07,0.0,0.0,,8.899999999999993
2014-01-08,0.02,0.7,,7.499999999999994
2014-01-09,0.08,1.5,,7.199999999999994
2014-01-10,0.1,1.5,,6.499999999999994
2014-01-11,0.16,8.0,,13.699999999999994
2014-01-12,0.11,1.8,,15.499999999999995
2014-01-13,0.24,8.0,,21.499999999999993
2014-01-14,0.07,3.2,,24.699999999999996
2014-01-15,0.04,1.2,,25.199999999999996
2014-01-16,0.0,0.0,,23.699999999999996
2014-01-17,0.0,0.0,,22.199999999999996
2014-01-18,0.0,0.0,,14.199999999999994
2014-01-19,0.0,0.0,,12.399999999999993
2014-01-20,0.0,0.0,,4.399999999999995
2014-01-21,0.0,0.0,,1.1999999999999946
2014-01-22,0.0,0.0,,0.0
2014-01-23,0.0,0.0,,0.0
2014-01-24,0.0,0.0,,0.0
2014-01-25,0.0,0.0,,0.0
2014-01-26,0.0,0.0,,0.0
2014-01-27,0.07,1.5,,1.4999999999999947
2014-01-28,0.14,2.3,,3.7999999999999945
2014-01-29,0.0,0.0,,3.7999999999999945
2014-01-30,0.33,10.5,,14.299999999999994
2014-01-31,0.49,9.8,,24.099999999999994
2014-02-01,0.28,3.0,,27.099999999999994
2014-02-02,0.0,0.0,,27.099999999999994
2014-02-03,0.0,0.0,,25.599999999999994
2014-02-04,0.03,0.2,,23.499999999999993
2014-02-05,0.06,0.5,,23.999999999999993
2014-02-06,0.09,1.0,,14.499999999999993
2014-02-10,0.37,6.8,,11.499999999999993
2014-02-11,0.1,1.5,,9.999999999999993
2014-02-12,0.01,0.2,,10.199999999999992
2014-02-13,0.25,2.3,,12.499999999999993
2014-02-16,0.0,0.0,,12.299999999999994
2014-02-17,0.1,2.6,,14.399999999999993
2014-02-18,0.0,0.0,,13.399999999999993
2014-02-19,0.0,0.0,,6.5999999999999925
2014-02-20,0.37,3.4,,8.499999999999993
2014-02-21,0.15,1.0,,9.299999999999994
2014-02-22,0.02,0.4,,7.399999999999993
2014-02-23,0.17,4.6,,11.999999999999993
2014-02-24,0.0,0.0,,9.399999999999993
2014-02-25,0.0,0.0,,9.399999999999993
2014-02-26,0.02,0.2,,9.599999999999993
2014-02-27,0.0,0.0,,6.199999999999993
2014-03-01,0.0,0.0,,5.199999999999993
2014-03-03,0.0,0.0,,4.799999999999993
2014-03-04,0.0,0.0,,0.1999999999999929
2014-03-06,0.0,0.0,,0.1999999999999929
2014-03-07,0.05,1.0,,1.1999999999999929
2014-03-08,0.64,7.9,,8.899999999999993
2014-03-09,0.0,0.0,,8.899999999999993
2014-03-10,0.0,0.0,,8.899999999999993
2014-03-11,0.15,2.8,,11.699999999999992
2014-03-12,0.16,2.5,,14.199999999999992
2014-03-13,0.0,0.0,,14.199999999999992
2014-03-14,0.0,0.0,,13.199999999999992
2014-03-15,0.0,0.1,,5.399999999999992
2014-03-16,0.03,1.0,,6.399999999999993
2014-03-17,0.0,0.0,,6.399999999999993
2014-03-18,0.05,1.0,,4.5999999999999925
2014-03-19,0.05,1.8,,3.8999999999999932
2014-03-20,0.0,0.0,,3.8999999999999932
2014-03-21,0.04,0.3,,4.199999999999993
2014-03-22,0.31,4.6,,8.699999999999992
2014-03-23,0.31,4.6,,12.299999999999994
2014-04-10,0.0,0.0,,12.299999999999994
2014-04-11,0.0,0.0,,11.299999999999994
2014-04-12,0.0,0.0,,9.499999999999993
2014-04-13,0.12,1.5,,10.999999999999993
2014-04-14,0.27,3.5,,14.199999999999992
2014-04-15,0.0,0.0,,9.59999999999999
2014-04-16,0.0,0.0,,4.999999999999993
2014-04-17,0.0,0.0,,4.999999999999993
2014-04-18,0.0,0.0,,4.999999999999993
2014-04-19,0.0,0.0,,4.999999999999993
2014-04-20,0.08,12.0,,15.499999999999993
2014-04-22,0.0,0.0,,11.999999999999993
2014-04-23,0.0,0.0,,11.999999999999993
2014-04-24,0.0,0.0,,11.999999999999993
2014-04-25,0.0,0.0,,11.999999999999993
2014-05-05,0.0,0.0,,11.999999999999993
2014-05-06,0.0,0.0,,11.999999999999993
2014-05-10,0.38,3.4,,3.399999999999993
2014-05-11,0.13,0.0,,3.399999999999993
2014-05-12,0.0,0.0,,3.399999999999993
2014-05-13,0.02,0.0,,3.399999999999993
2014-05-14,0.0,0.0,,3.399999999999993
2014-05-15,0.18,2.5,2.5,5.899999999999993
2014-05-16,0.07,0.0,,5.899999999999993
2014-05-18,0.0,0.0,,2.499999999999993
2014-05-19,0.0,0.0,,2.499999999999993
2014-05-20,0.0,0.0,,2.499999999999993
2014-05-21,0.0,0.0,,2.499999999999993
2014-07-27,0.0,0.0,,2.499999999999993
2014-07-28,0.0,0.0,,0.0
2014-08-03,0.0,0.0,,0.0
2014-08-04,0.0,0.0,,0.0
2014-08-09,0.0,0.0,,0.0
2014-08-12,0.0,0.0,,0.0
2014-08-13,0.0,0.0,,0.0
2014-08-17,0.0,0.0,,0.0
2014-08-18,0.0,0.0,,0.0
2014-08-19,0.0,0.0,,0.0
2014-08-22,0.01,0.0,,0.0
2014-09-02,0.0,0.0,,0.0
2014-09-03,0.0,0.0,,0.0
2014-09-04,0.0,0.0,,0.0
2014-09-06,0.0,0.0,,0.0
2014-09-07,0.0,0.0,,0.0
2014-09-16,0.0,0.0,,0.0
2014-09-17,0.0,0.0,,0.0
2014-09-18,0.0,0.0,,0.0
2014-09-19,0.0,0.0,,0.0
2014-09-20,0.0,0.0,,0.0
2014-09-21,0.0,0.0,,0.0
2014-09-25,0.0,0.0,,0.0
2014-09-26,0.0,0.0,,0.0
2014-09-27,0.0,0.0,,0.0
2014-09-28,0.0,0.0,,0.0
2014-09-30,0.72,0.4,0.4,0.3999999999999929
2014-10-01,0.1,0.0,,0.3999999999999929
2014-10-02,0.14,0.6,0.6,0.9999999999999929
2014-10-03,0.0,0.0,0.0,0.9999999999999929
2014-10-04,0.0,0.0,,0.9999999999999929
2014-10-05,0.0,0.0,,0.9999999999999929
2014-10-06,0.0,0.0,,0.9999999999999929
2014-10-07,0.0,0.0,,0.5999999999999929
2014-10-08,0.0,0.0,,0.5999999999999929
2014-10-09,0.0,0.0,,0.0
2014-10-13,0.15,0.6,,0.5999999999999929
2014-10-14,0.0,0.0,,0.5999999999999929
2014-10-15,0.0,0.0,,0.5999999999999929
2014-10-16,0.0,0.0,,0.5999999999999929
2014-10-17,0.0,0.0,,0.5999999999999929
2014-10-18,0.0,0.0,,0.5999999999999929
2014-10-19,0.0,0.0,,0.5999999999999929
2014-10-20,0.0,0.0,,0.0
2014-10-21,0.0,0.0,,0.0
2014-10-24,0.0,0.0,,0.0
2014-10-25,0.0,0.0,,0.0
2014-10-26,0.0,0.0,,0.0
2014-10-27,0.38,3.5,3.5,3.499999999999993
2014-10-28,0.02,0.2,,3.699999999999993
2014-10-29,0.0,0.0,,3.699999999999993
2014-10-30,0.0,0.0,,3.699999999999993
2014-10-31,0.0,0.0,,3.699999999999993
2014-11-01,0.0,0.0,,3.699999999999993
2014-11-02,0.0,0.0,,3.699999999999993
2014-11-03,0.14,1.5,,1.6999999999999929
2014-11-04,0.06,0.2,,1.6999999999999929
2014-11-05,0.0,0.0,,1.6999999999999929
2014-11-06,0.0,0.0,,1.6999999999999929
2014-11-07,0.0,0.0,,1.6999999999999929
2014-11-13,0.03,0.3,,1.999999999999993
2014-11-14,0.25,4.8,,6.799999999999993
2014-11-15,0.07,0.8,,6.0999999999999925
2014-11-16,0.47,8.3,,14.199999999999992
2014-11-17,0.0,0.0,,14.199999999999992
2014-11-18,0.0,0.0,,14.199999999999992
2014-11-19,0.0,0.0,,14.199999999999992
2014-11-20,0.0,0.0,,13.899999999999991
2014-11-21,0.0,0.0,,9.099999999999993
2014-11-22,0.0,0.0,,8.299999999999992
2014-11-23,0.39,4.6,,4.599999999999991
2014-11-24,0.16,3.6,,8.19999999999999
2014-11-25,0.04,0.9,,9.09999999999999
2014-11-26,0.24,4.4,,13.499999999999991
2014-11-27,0.0,0.0,,13.499999999999991
2014-11-28,0.0,0.0,,13.499999999999991
2014-11-29,0.0,0.0,,13.499999999999991
2014-11-30,0.0,0.0,,8.899999999999991
2014-12-01,0.0,0.1,,5.3999999999999915
2014-12-02,0.0,0.0,,4.499999999999991
2014-12-03,0.0,0.0,,0.09999999999999112
2014-12-05,0.02,0.3,,0.39999999999999114
2014-12-06,0.0,0.0,,0.3999999999999911
2014-12-07,0.0,0.0,,0.3999999999999911
2014-12-08,0.0,0.0,,0.3999999999999911
2014-12-09,0.0,0.0,,0.29999999999999105
2014-12-10,0.0,0.0,,0.29999999999999105
2014-12-11,0.0,0.0,,0.29999999999999105
2014-12-12,0.0,0.0,,0.0
2014-12-13,0.0,0.0,,0.0
2014-12-14,0.29,6.3,,6.299999999999991
2014-12-15,0.42,12.5,,18.79999999999999
